source_user_id,source_username,source_instance,target_account_id,toot_id,reply_to_toot_id,created_at,edge_type,snapshot
109347539858252951,ChemicalEyeGuy,mstdn.science,112960445709417317,112967266540080584,1.1296624591109922e+17,2024-08-15T17:41:29.000Z,reply,Snapshot 3 — Current State (2024–2026)
109347539858252951,ChemicalEyeGuy,mstdn.science,109295170091258196,112967255361506249,1.1296673831291856e+17,2024-08-15T17:38:38.000Z,reply,Snapshot 3 — Current State (2024–2026)
109303853824128212,sshann,mas.to,112402593826902699,112963741998575032,1.1296372158598354e+17,2024-08-15T02:45:09.000Z,reply,Snapshot 3 — Current State (2024–2026)
109347539858252951,ChemicalEyeGuy,mstdn.science,109305421141990866,112962057184258858,1.129608932792516e+17,2024-08-14T19:36:35.000Z,reply,Snapshot 3 — Current State (2024–2026)
109347539858252951,ChemicalEyeGuy,mstdn.science,109264134082542872,112951059691996259,1.1295029629393704e+17,2024-08-12T20:59:47.000Z,reply,Snapshot 3 — Current State (2024–2026)
109347539858252951,ChemicalEyeGuy,mstdn.science,4998,112949100962315227,1.129295799108159e+17,2024-08-12T12:41:36.000Z,reply,Snapshot 3 — Current State (2024–2026)
109347539858252951,ChemicalEyeGuy,mstdn.science,109383119852227633,112948371566185092,1.1294825842671914e+17,2024-08-12T09:36:14.000Z,reply,Snapshot 3 — Current State (2024–2026)
109347539858252951,ChemicalEyeGuy,mstdn.science,109298794734217309,112943574211963732,,2024-08-11T13:16:12.000Z,reply,Snapshot 3 — Current State (2024–2026)
109347539858252951,ChemicalEyeGuy,mstdn.science,109419237235183174,112464288545599171,1.1246419839087035e+17,2024-05-18T21:47:33.000Z,reply,Snapshot 3 — Current State (2024–2026)
109346581246125194,DopeGhoti,infosec.exchange,111591556693647860,112141853372452738,1.1214093383093296e+17,2024-03-22T23:08:04.000Z,reply,Snapshot 3 — Current State (2024–2026)
109290472977934599,teixi,mastodon.social,111767410342600522,111789907415940818,1.117674780654761e+17,2024-01-20T19:23:34.000Z,reply,Snapshot 3 — Current State (2024–2026)
109308465890473229,bornach,masto.ai,109245719173426466,111265769574296222,1.1126324169609936e+17,2023-10-20T05:48:26.000Z,reply,Snapshot 2 — Post Settling (2023)
109506608507413021,enmodo,mastodon.social,109304278224165576,111232243489276334,1.1122835317609214e+17,2023-10-14T07:42:18.000Z,reply,Snapshot 2 — Post Settling (2023)
109945164741281610,CosmicTraveler,mastodon.social,109300001370825260,111213704849978046,1.1121363300443019e+17,2023-10-11T01:07:41.000Z,reply,Snapshot 2 — Post Settling (2023)
109308471611512781,intermobility,toot.community,109240783791185300,111184366081403061,1.1117607193176363e+17,2023-10-05T20:46:28.000Z,reply,Snapshot 2 — Post Settling (2023)
109347539858252951,ChemicalEyeGuy,mstdn.science,109298427888540757,111130654686519641,1.1112924272616574e+17,2023-09-26T09:06:55.000Z,reply,Snapshot 2 — Post Settling (2023)
109347539858252951,ChemicalEyeGuy,mstdn.science,109365893871423317,111115082078290897,1.1111072602288013e+17,2023-09-23T15:06:36.000Z,reply,Snapshot 2 — Post Settling (2023)
109349583631021751,duncan_blues,norden.social,11809,111113801064225814,1.1111327679407078e+17,2023-09-23T09:40:51.000Z,reply,Snapshot 2 — Post Settling (2023)
109370975994483121,bronakins,sfba.social,109257521325526664,110092946889325649,,2023-03-27T02:44:12.000Z,reply,Snapshot 2 — Post Settling (2023)
109441374214983712,jbm,ohai.social,109287392407352396,109446468509843707,1.0944636382978955e+17,2022-12-02T22:36:16.000Z,reply,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109293316357852095,CJP,mastodon.me.uk,109320706963624876,111034665017252834,1.1103339584899931e+17,2023-09-09T10:15:29.000Z,reply,Snapshot 2 — Post Settling (2023)
109331157989614402,Jon6705,mastodon.world,109411454620395039,110768728067946741,1.107684237799678e+17,2023-07-24T11:04:15.000Z,reply,Snapshot 2 — Post Settling (2023)
109377643401108803,etis,masto.ai,109320728038563846,110640231175124854,1.1064020604302995e+17,2023-07-01T18:24:54.000Z,reply,Snapshot 2 — Post Settling (2023)
109324112711347979,iamwahl,mastodon.social,109298057196449296,109411734740948995,1.0941144968335643e+17,2022-11-26T19:22:59.000Z,reply,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109375190912412489,Sgtwilson,mastodon.world,109303738084949257,109376670432512580,1.093208319741299e+17,2022-11-20T11:42:21.000Z,reply,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109375190912412489,Sgtwilson,mastodon.world,109307663280505590,109376082891974542,1.0937502761730808e+17,2022-11-20T12:16:15.000Z,reply,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109298887918957192,jonpainterphoto,lawfedi.blue,50157,109362627160140618,1.0936262012621768e+17,2022-11-18T03:14:16.000Z,reply,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
5347,dennis_jernberg,mastodon.xyz,108885476867758347,109362383873290307,1.0936237849862742e+17,2022-11-18T02:12:23.000Z,reply,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
115802393005021705,noodlemaz,mstdn.games,109399783257498743,115866425792299494,1.1586641065817144e+17,2026-01-09T17:55:49.000Z,reply,Snapshot 3 — Current State (2024–2026)
109260064825708607,sebiturbo,muenchen.social,113719697350283127,113723853304922654,1.1371863159140872e+17,2024-12-27T08:31:28.000Z,reply,Snapshot 3 — Current State (2024–2026)
109327301211598518,CGM,mastodon.scot,110272491925611241,113476307452599117,1.1347606515302323e+17,2024-11-13T15:17:18.000Z,reply,Snapshot 3 — Current State (2024–2026)
109421472112240333,mdwray,mindly.social,110055609834989281,113432513440172902,1.134324824823057e+17,2024-11-05T21:39:53.000Z,reply,Snapshot 3 — Current State (2024–2026)
109414478612570093,CrypticMirror,mstdn.social,109382545354763941,113431650249733362,1.1342487788224093e+17,2024-11-05T18:00:23.000Z,reply,Snapshot 3 — Current State (2024–2026)
109408673540732185,WizardBear,mstdn.social,109287779209906635,113314916403873554,1.1331330729410712e+17,2024-10-16T03:13:25.000Z,reply,Snapshot 3 — Current State (2024–2026)
109408673540732185,WizardBear,mstdn.social,109506608507413021,113258833843468610,1.1325879818620109e+17,2024-10-06T05:30:54.000Z,reply,Snapshot 3 — Current State (2024–2026)
109347539858252951,ChemicalEyeGuy,mstdn.science,109252970042588697,113191888746757832,,2024-09-24T09:45:51.000Z,reply,Snapshot 3 — Current State (2024–2026)
109299656770586971,moira,mastodon.murkworks.net,109425171230522625,113155388805770921,,2024-09-17T23:03:28.000Z,reply,Snapshot 3 — Current State (2024–2026)
109524651272798199,Beachbum,mastodon.sdf.org,111257901007895901,112951203637137872,1.1295018013884752e+17,2024-08-12T21:35:35.000Z,reply,Snapshot 3 — Current State (2024–2026)
110864209360144082,GeriatricGardener,mastodon.social,109278109988773061,110882223029132143,1.1087877600164757e+17,2023-08-13T12:07:30.000Z,reply,Snapshot 2 — Post Settling (2023)
109322621413123411,Graygoose,mstdn.social,107021761248761986,110753696746803991,1.1075361417680981e+17,2023-07-21T19:21:24.000Z,reply,Snapshot 2 — Post Settling (2023)
109831666779052816,3ChordRock,mastodon.social,109301335872695495,110655156212016338,1.1065508478205597e+17,2023-07-04T09:41:15.000Z,reply,Snapshot 2 — Post Settling (2023)
109322621413123411,Graygoose,mstdn.social,109457353720225669,110495078137497149,1.1049493459229022e+17,2023-06-06T03:11:24.000Z,reply,Snapshot 2 — Post Settling (2023)
109322621413123411,Graygoose,mstdn.social,109320157253161429,110465726205890870,1.0987685588575536e+17,2023-05-31T22:46:52.000Z,reply,Snapshot 2 — Post Settling (2023)
110235484672507172,morriswayts,writing.exchange,109272562831736415,110427893190937695,1.1042527984473616e+17,2023-05-25T06:25:23.000Z,reply,Snapshot 2 — Post Settling (2023)
109322621413123411,Graygoose,mstdn.social,50157,110313547886554697,1.1031323881176342e+17,2023-05-05T01:45:53.000Z,reply,Snapshot 2 — Post Settling (2023)
109275559088204740,HistoPol,mastodon.social,78791,110051660573472770,1.1005165747885917e+17,2023-03-19T19:44:33.000Z,reply,Snapshot 2 — Post Settling (2023)
109625964483514846,RushGirl,stranger.social,50157,110038723687753657,1.1003569475686331e+17,2023-03-17T12:53:37.000Z,reply,Snapshot 2 — Post Settling (2023)
109322621413123411,Graygoose,mstdn.social,109186286928796301,110033487369598253,1.1003275724788624e+17,2023-03-16T14:42:48.000Z,reply,Snapshot 2 — Post Settling (2023)
109322621413123411,Graygoose,mstdn.social,109336900809783434,109905396709700267,1.0990530191489654e+17,2023-02-21T23:47:43.000Z,reply,Snapshot 2 — Post Settling (2023)
104490,Porpentina2017,mastodon.cloud,109370430294392577,109826329443327695,1.0982620170506432e+17,2023-02-08T00:39:52.000Z,reply,Snapshot 2 — Post Settling (2023)
109772465761919606,Trini_Queen,mstdn.social,59722,109813852118465917,,2023-02-05T19:45:57.000Z,reply,Snapshot 2 — Post Settling (2023)
140156,samsethi,podcastindex.social,109828086255450099,113460999067696936,,2024-11-10T22:24:10.000Z,reply,Snapshot 3 — Current State (2024–2026)
112301835016132144,JenJen27,mastodon.social,110640783814001074,113384288122677573,1.1338113946630589e+17,2024-10-28T09:15:33.000Z,reply,Snapshot 3 — Current State (2024–2026)
109603525875769351,scholar_farmer,zirk.us,112303502551446353,113325422558928073,,2024-10-17T23:45:17.000Z,reply,Snapshot 3 — Current State (2024–2026)
109354732907879423,carlbrown,mastodon.social,108200132877980122,111439123275706676,1.1064638253366246e+17,2023-11-19T20:34:32.000Z,reply,Snapshot 2 — Post Settling (2023)
109349583631021751,duncan_blues,norden.social,108201033206579093,111261159633898159,1.1126114514086952e+17,2023-10-19T10:16:04.000Z,reply,Snapshot 2 — Post Settling (2023)
109349583631021751,duncan_blues,norden.social,109721393138887311,111206215604628382,1.1120615340500534e+17,2023-10-09T17:23:05.000Z,reply,Snapshot 2 — Post Settling (2023)
109335710518936940,otterX,mindly.social,109356061487652741,111161105610261114,1.1116105447987594e+17,2023-10-01T18:10:59.000Z,reply,Snapshot 2 — Post Settling (2023)
109349583631021751,duncan_blues,norden.social,110810953960635992,111011410944910848,1.1101118804257112e+17,2023-09-05T07:41:41.000Z,reply,Snapshot 2 — Post Settling (2023)
110673271298059691,Sistlau,mastodon.social,110643606924619432,110808800768084062,,2023-07-31T12:55:15.000Z,reply,Snapshot 2 — Post Settling (2023)
109810704597021130,shawnmjones,hachyderm.io,68513,110805887211831956,,2023-07-31T00:34:18.000Z,reply,Snapshot 2 — Post Settling (2023)
109810704597021130,shawnmjones,hachyderm.io,109348595540448523,110805117416700371,1.1080481860030163e+17,2023-07-30T21:18:31.000Z,reply,Snapshot 2 — Post Settling (2023)
