source_user_id,source_username,source_instance,target_user_id,created_at,snapshot,edge_type
109530256931034489,etis,masto.ai,109318612231213182,2023-07-01T18:24:54.000Z,Snapshot 2 — Post Settling (2023),reply
109306431353774652,djsaunders03,fosstodon.org,109344592544043365,2023-02-19T18:11:25.028Z,Snapshot 2 — Post Settling (2023),reply
109279321929691391,deno,mastodon.online,109236331090011101,2022-11-21T11:14:30.000Z,Snapshot 1 — Peak Exodus (Oct–Dec 2022),reply
109375185390313629,Sgtwilson,mastodon.world,109304925036471402,2022-11-20T11:42:21.000Z,Snapshot 1 — Peak Exodus (Oct–Dec 2022),reply
109375185390313629,Sgtwilson,mastodon.world,109307618005312665,2022-11-20T12:16:15.000Z,Snapshot 1 — Peak Exodus (Oct–Dec 2022),reply
109299174927770501,jonpainterphoto,lawfedi.blue,103399,2022-11-18T03:14:16.000Z,Snapshot 1 — Peak Exodus (Oct–Dec 2022),reply
109304780497464091,Wolf,todon.eu,108236935181432172,2022-11-07T21:36:59.000Z,Snapshot 1 — Peak Exodus (Oct–Dec 2022),reply
109287166380932423,mizzi,troet.cafe,108236935181432172,2022-11-04T19:23:29.000Z,Snapshot 1 — Peak Exodus (Oct–Dec 2022),reply
115802368371169934,noodlemaz,mstdn.games,109375998211117160,2026-01-09T17:55:49.000Z,Snapshot 3 — Current State (2024–2026),reply
18265,poujolrost,mstdn.jp,110774076229375801,2025-03-13T16:11:51.000Z,Snapshot 3 — Current State (2024–2026),reply
113718631822789251,marcohoffmann,mastodon.social,109257445634608945,2024-12-27T09:26:54.000Z,Snapshot 3 — Current State (2024–2026),reply
109257445634608945,sebiturbo,muenchen.social,113718631822789251,2024-12-27T08:31:28.000Z,Snapshot 3 — Current State (2024–2026),reply
109320323990113344,CGM,mastodon.scot,110272491890466016,2024-11-13T15:17:18.000Z,Snapshot 3 — Current State (2024–2026),reply
109421471926150846,mdwray,mindly.social,110055609313190267,2024-11-05T21:39:53.000Z,Snapshot 3 — Current State (2024–2026),reply
109411441616648785,CrypticMirror,mstdn.social,109382534051609011,2024-11-05T18:00:23.000Z,Snapshot 3 — Current State (2024–2026),reply
109347539681354141,ChemicalEyeGuy,mstdn.science,112535763181142058,2024-11-04T10:56:02.000Z,Snapshot 3 — Current State (2024–2026),reply
109408673316424299,WizardBear,mstdn.social,109287778441519446,2024-10-16T03:13:25.000Z,Snapshot 3 — Current State (2024–2026),reply
109258846511334422,radlschorsch,muenchen.social,107343147079913887,2023-10-26T20:10:44.000Z,Snapshot 2 — Post Settling (2023),reply
110865669469442376,GeriatricGardener,mastodon.social,109279169668018854,2023-08-13T12:07:30.000Z,Snapshot 2 — Post Settling (2023),reply
109322621049700677,Graygoose,mstdn.social,266424,2023-07-21T19:21:24.000Z,Snapshot 2 — Post Settling (2023),reply
109831666663889054,3ChordRock,mastodon.social,109301047708788860,2023-07-04T09:41:15.000Z,Snapshot 2 — Post Settling (2023),reply
110641049295761319,mog7546,moth.social,109365973783481766,2023-07-02T21:55:00.000Z,Snapshot 2 — Post Settling (2023),reply
110641049295761319,mog7546,moth.social,109395828456143257,2023-07-02T21:42:10.000Z,Snapshot 2 — Post Settling (2023),reply
109831666663889054,3ChordRock,mastodon.social,110644847768552696,2023-07-02T15:26:40.000Z,Snapshot 2 — Post Settling (2023),reply
110644847768552696,Boudica_Buddug,mastodon.social,109831666663889054,2023-07-02T15:08:23.000Z,Snapshot 2 — Post Settling (2023),reply
109322621049700677,Graygoose,mstdn.social,109457353781034916,2023-06-06T03:11:24.000Z,Snapshot 2 — Post Settling (2023),reply
109322621049700677,Graygoose,mstdn.social,109320157220716143,2023-05-31T22:46:52.000Z,Snapshot 2 — Post Settling (2023),reply
110235484393959277,morriswayts,writing.exchange,109261306369286662,2023-05-25T06:25:23.000Z,Snapshot 2 — Post Settling (2023),reply
109322621049700677,Graygoose,mstdn.social,103399,2023-05-05T01:45:53.000Z,Snapshot 2 — Post Settling (2023),reply
109293085619706224,HistoPol,mastodon.social,163013,2023-03-19T19:44:33.000Z,Snapshot 2 — Post Settling (2023),reply
109625964357708723,RushGirl,stranger.social,103399,2023-03-17T12:53:37.000Z,Snapshot 2 — Post Settling (2023),reply
109322621049700677,Graygoose,mstdn.social,109183253379080774,2023-03-16T14:42:48.000Z,Snapshot 2 — Post Settling (2023),reply
288456,samsethi,podcastindex.social,109828086619116958,2024-11-10T22:24:10.000Z,Snapshot 3 — Current State (2024–2026),reply
112301834934029708,JenJen27,mastodon.social,110640783097394979,2024-10-28T09:15:33.000Z,Snapshot 3 — Current State (2024–2026),reply
109573744061861563,scholar_farmer,zirk.us,112303487918505365,2024-10-17T23:45:17.000Z,Snapshot 3 — Current State (2024–2026),reply
49022,march,mstdn.io,53402,2024-06-11T12:00:38.000Z,Snapshot 3 — Current State (2024–2026),reply
109377447787549279,holly_berry,hachyderm.io,108556697915090191,2024-03-23T13:29:54.000Z,Snapshot 3 — Current State (2024–2026),reply
109351197351841844,carlbrown,mastodon.social,108198248008680424,2023-11-19T20:34:32.000Z,Snapshot 2 — Post Settling (2023),reply
109349583368158906,duncan_blues,norden.social,108193869731238975,2023-10-19T10:16:04.000Z,Snapshot 2 — Post Settling (2023),reply
109446936424848290,Sektorenkoppler,norden.social,111119515973937957,2023-10-11T20:36:59.000Z,Snapshot 2 — Post Settling (2023),reply
109349583368158906,duncan_blues,norden.social,109721391021930643,2023-10-09T17:23:05.000Z,Snapshot 2 — Post Settling (2023),reply
109335710330118471,otterX,mindly.social,109350883340527064,2023-10-01T18:10:59.000Z,Snapshot 2 — Post Settling (2023),reply
109349583368158906,duncan_blues,norden.social,110793674793682279,2023-09-05T07:41:41.000Z,Snapshot 2 — Post Settling (2023),reply
109810704444971316,shawnmjones,hachyderm.io,139373,2023-07-31T00:34:18.000Z,Snapshot 2 — Post Settling (2023),reply
109810704444971316,shawnmjones,hachyderm.io,109348595488375184,2023-07-30T21:18:31.000Z,Snapshot 2 — Post Settling (2023),reply
109810704444971316,shawnmjones,hachyderm.io,108233789972433764,2023-07-30T19:49:34.000Z,Snapshot 2 — Post Settling (2023),reply
109810704444971316,shawnmjones,hachyderm.io,110774785688542232,2023-07-30T19:42:05.000Z,Snapshot 2 — Post Settling (2023),reply
109810704444971316,shawnmjones,hachyderm.io,120140,2023-07-30T19:26:12.000Z,Snapshot 2 — Post Settling (2023),reply
109810704444971316,shawnmjones,hachyderm.io,108233789972433764,2023-07-30T19:14:22.000Z,Snapshot 2 — Post Settling (2023),reply
109810704444971316,shawnmjones,hachyderm.io,108233789972433764,2023-07-30T19:13:38.000Z,Snapshot 2 — Post Settling (2023),reply
109810704444971316,shawnmjones,hachyderm.io,108233789972433764,2023-07-30T19:13:06.000Z,Snapshot 2 — Post Settling (2023),reply
109810704444971316,shawnmjones,hachyderm.io,109321321599955441,2023-07-30T18:35:55.000Z,Snapshot 2 — Post Settling (2023),reply
111459266947269345,ilust606,mastodon.social,110272491890466016,2025-03-11T23:23:52.000Z,Snapshot 3 — Current State (2024–2026),reply
115785042047093346,merledieperle.bsky.social,bsky.brid.gy,112934167052766961,2025-02-08T07:04:16.017Z,Snapshot 3 — Current State (2024–2026),reply
113328669135920871,nickrauchen,c.im,111763296300898687,2025-01-16T19:56:10.000Z,Snapshot 3 — Current State (2024–2026),reply
110310487006241373,claushoumann,mastodon.social,109294614167195302,2025-01-13T23:01:33.000Z,Snapshot 3 — Current State (2024–2026),reply
111459266947269345,ilust606,mastodon.social,109295581242257836,2024-11-26T13:51:57.000Z,Snapshot 3 — Current State (2024–2026),reply
179754,matt,oslo.town,113482677248673895,2024-11-14T20:05:59.000Z,Snapshot 3 — Current State (2024–2026),reply
109293267622854360,infosec_jcp,infosec.exchange,109378011678664209,2024-11-12T03:48:38.000Z,Snapshot 3 — Current State (2024–2026),reply
109283540597948527,skidsravine,mastodon.online,109260762630505163,2024-08-21T19:07:40.000Z,Snapshot 3 — Current State (2024–2026),reply
111459266947269345,ilust606,mastodon.social,110272491890466016,2024-08-14T02:07:05.000Z,Snapshot 3 — Current State (2024–2026),reply
111459266947269345,ilust606,mastodon.social,110523462276065783,2024-08-05T06:53:07.000Z,Snapshot 3 — Current State (2024–2026),reply
108250375470470389,thoralf,soc.umrath.net,109642095677444348,2024-07-24T05:41:17.000Z,Snapshot 3 — Current State (2024–2026),reply
111459266947269345,ilust606,mastodon.social,109355700562622458,2024-07-23T16:25:38.000Z,Snapshot 3 — Current State (2024–2026),reply
110430235950715558,richardrathe,universeodon.com,108200821798618431,2024-06-23T00:14:19.000Z,Snapshot 3 — Current State (2024–2026),reply
111459266947269345,ilust606,mastodon.social,109355700562622458,2024-04-16T00:41:37.000Z,Snapshot 3 — Current State (2024–2026),reply
111459266947269345,ilust606,mastodon.social,109366442154080204,2024-02-13T21:12:52.000Z,Snapshot 3 — Current State (2024–2026),reply
111359685113027465,FediVariety,mastodon.social,109702662204501589,2023-11-14T17:13:31.000Z,Snapshot 2 — Post Settling (2023),reply
109325428459756021,OlDude82,mstdn.party,109390537047759900,2023-09-30T02:24:58.000Z,Snapshot 2 — Post Settling (2023),reply
110951030106120555,Pabamiti,troet.cafe,109721391021930643,2023-09-19T13:21:42.000Z,Snapshot 2 — Post Settling (2023),reply
110951030106120555,Pabamiti,troet.cafe,158694,2023-09-19T13:17:10.000Z,Snapshot 2 — Post Settling (2023),reply
109293085619706224,HistoPol,mastodon.social,109292666255925349,2023-09-01T09:44:23.000Z,Snapshot 2 — Post Settling (2023),reply
109293085619706224,HistoPol,mastodon.social,109885935262581266,2023-08-09T18:48:36.000Z,Snapshot 2 — Post Settling (2023),reply
109305774093154058,EricaMcIntyre,aus.social,109871946241844679,2023-07-24T23:43:12.000Z,Snapshot 2 — Post Settling (2023),reply
109492061468504103,armact,activism.openworlds.info,777,2023-07-23T22:42:28.000Z,Snapshot 2 — Post Settling (2023),reply
109871946241844679,ecoscore,aus.social,109279169668018854,2023-07-18T10:43:56.000Z,Snapshot 2 — Post Settling (2023),reply
110430235950715558,richardrathe,universeodon.com,109288815962895319,2023-07-03T11:46:07.000Z,Snapshot 2 — Post Settling (2023),reply
109371050469126625,karlmorant,mstdn.ca,189348,2023-07-01T18:48:29.000Z,Snapshot 2 — Post Settling (2023),reply
109325605491282866,richardrathe,home.social,109297944861418190,2023-05-25T14:07:19.000Z,Snapshot 2 — Post Settling (2023),reply
109371050469126625,karlmorant,mstdn.ca,109275525053410157,2023-04-27T13:18:13.000Z,Snapshot 2 — Post Settling (2023),reply
109371050469126625,karlmorant,mstdn.ca,109295173609027141,2023-04-22T01:04:50.000Z,Snapshot 2 — Post Settling (2023),reply
109371050469126625,karlmorant,mstdn.ca,109321622662701194,2023-04-19T00:38:47.000Z,Snapshot 2 — Post Settling (2023),reply
109371050469126625,karlmorant,mstdn.ca,109439955243013390,2023-04-10T12:31:12.000Z,Snapshot 2 — Post Settling (2023),reply
109371050469126625,karlmorant,mstdn.ca,109462710595228822,2023-04-06T13:15:03.000Z,Snapshot 2 — Post Settling (2023),reply
109599422071964771,rolandweyers,mastodonners.nl,109257356565461732,2023-04-05T17:01:48.000Z,Snapshot 2 — Post Settling (2023),reply
109371050469126625,karlmorant,mstdn.ca,109292070286058519,2023-04-04T04:30:37.000Z,Snapshot 2 — Post Settling (2023),reply
109373479622923857,johnglass,ohai.social,109294513529969867,2023-04-03T00:21:36.000Z,Snapshot 2 — Post Settling (2023),reply
109553545422274603,hienqnguyen,mastodon.social,108201048929506529,2023-04-01T14:20:46.000Z,Snapshot 2 — Post Settling (2023),reply
108217653212361999,dannotdaniel,mastodon.social,109292627290753394,2023-03-26T17:08:50.000Z,Snapshot 2 — Post Settling (2023),reply
109524227482414440,boavista,universeodon.com,109297944861418190,2023-03-12T20:45:26.000Z,Snapshot 2 — Post Settling (2023),reply
109820429533840121,PirateRoberts,defcon.social,109297944861418190,2023-03-02T17:15:55.000Z,Snapshot 2 — Post Settling (2023),reply
109293085619706224,HistoPol,mastodon.social,109341070704103825,2024-10-16T11:12:24.000Z,Snapshot 3 — Current State (2024–2026),reply
109293085619706224,HistoPol,mastodon.social,109708916027732545,2024-02-06T19:54:05.000Z,Snapshot 3 — Current State (2024–2026),reply
109293085619706224,HistoPol,mastodon.social,109537522598609607,2024-02-03T22:40:43.000Z,Snapshot 3 — Current State (2024–2026),reply
109457251007890443,leswarden,mastodon.world,109769160849107306,2023-12-24T14:28:06.000Z,Snapshot 2 — Post Settling (2023),reply
109293085619706224,HistoPol,mastodon.social,111193597369243183,2023-11-16T18:44:26.000Z,Snapshot 2 — Post Settling (2023),reply
109721391021930643,heiseonline,social.heise.de,109322072227481449,2023-07-07T17:52:44.000Z,Snapshot 2 — Post Settling (2023),reply
109727260803567318,mho,social.heise.de,64359,2023-07-01T19:03:58.000Z,Snapshot 2 — Post Settling (2023),reply
214410,bison,mastodon.social,109288047497971358,2023-07-01T17:38:38.000Z,Snapshot 2 — Post Settling (2023),reply
5637,naught101,mastodon.social,109727260803567318,2023-06-09T05:52:02.000Z,Snapshot 2 — Post Settling (2023),reply
109293085619706224,HistoPol,mastodon.social,109750578063299132,2023-05-23T23:45:39.000Z,Snapshot 2 — Post Settling (2023),reply
109293085619706224,HistoPol,mastodon.social,109865533485138696,2023-05-23T23:44:16.000Z,Snapshot 2 — Post Settling (2023),reply
109293085619706224,HistoPol,mastodon.social,109262374475160774,2023-04-30T00:23:42.000Z,Snapshot 2 — Post Settling (2023),reply
109326567699784483,EvilKiru,techhub.social,109293555314389660,2023-04-29T05:30:43.000Z,Snapshot 2 — Post Settling (2023),reply
214410,bison,mastodon.social,75,2023-04-29T01:23:08.000Z,Snapshot 2 — Post Settling (2023),reply
109293329546436302,mattlav1250,journa.host,109246750855305107,2023-03-27T23:49:11.000Z,Snapshot 2 — Post Settling (2023),reply
107254888426335447,jupiter_rowland,hub.netzgemeinde.eu,109384003487582589,2023-03-16T15:12:21.000Z,Snapshot 2 — Post Settling (2023),reply
109293085619706224,HistoPol,mastodon.social,109631113463657554,2023-03-12T18:51:13.000Z,Snapshot 2 — Post Settling (2023),reply
109293085619706224,HistoPol,mastodon.social,109631113463657554,2023-03-12T18:39:05.000Z,Snapshot 2 — Post Settling (2023),reply
109293085619706224,HistoPol,mastodon.social,110477,2023-03-04T20:00:29.000Z,Snapshot 2 — Post Settling (2023),reply
109371091953305288,Neo2415,techhub.social,110970740396411093,2024-10-07T22:59:41.000Z,Snapshot 3 — Current State (2024–2026),reply
109362756890783155,BakerRL75,m.ai6yr.org,109521099575290840,2023-11-07T10:20:30.000Z,Snapshot 2 — Post Settling (2023),reply
110119943689450758,EllieK,mstdn.ca,110646404242448472,2023-07-02T22:31:35.000Z,Snapshot 2 — Post Settling (2023),reply
109285831389857388,SeanPLynch,mastodon.social,110639944899309223,2023-07-01T19:33:02.000Z,Snapshot 2 — Post Settling (2023),reply
109305035325721759,Edelruth,mastodon.online,109292627290753394,2023-06-09T16:52:32.000Z,Snapshot 2 — Post Settling (2023),reply
109293085619706224,HistoPol,mastodon.social,103399,2023-05-01T19:36:30.000Z,Snapshot 2 — Post Settling (2023),reply
109370975877261456,bronakins,sfba.social,109333529864298202,2023-04-30T03:46:43.000Z,Snapshot 2 — Post Settling (2023),reply
109370975877261456,bronakins,sfba.social,109640476749070923,2023-04-10T12:30:03.000Z,Snapshot 2 — Post Settling (2023),reply
108087153664858450,hybridhavoc,darkfriend.social,109292927037985558,2023-03-30T19:13:28.000Z,Snapshot 2 — Post Settling (2023),reply
109293085619706224,HistoPol,mastodon.social,110057474838807807,2023-03-21T20:43:15.000Z,Snapshot 2 — Post Settling (2023),reply
291355,moftasa,mastodon.online,109581692983247377,2023-02-19T06:47:16.000Z,Snapshot 2 — Post Settling (2023),reply
83365,trishalynn,mastodon.sandwich.net,109835494297126577,2023-02-09T16:44:50.000Z,Snapshot 2 — Post Settling (2023),reply
109330862217538987,EricaEvans,mas.to,109372265109903128,2023-01-14T16:23:38.000Z,Snapshot 2 — Post Settling (2023),reply
109529814422030444,theghostoftomjoad,infosec.exchange,109246476718189863,2022-12-27T17:28:29.000Z,Snapshot 1 — Peak Exodus (Oct–Dec 2022),reply
109521964488868345,neilparekh,mas.to,109399074887109328,2022-12-20T16:16:52.000Z,Snapshot 1 — Peak Exodus (Oct–Dec 2022),reply
109524288714667920,derik,mastodon.online,109520904835991825,2022-12-19T23:29:16.000Z,Snapshot 1 — Peak Exodus (Oct–Dec 2022),reply
109538339918725124,matias,mastodon.gamedev.place,109317041450329387,2022-12-19T04:25:23.000Z,Snapshot 1 — Peak Exodus (Oct–Dec 2022),reply
109538517490936984,perigee,rage.love,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109303652111088491,mawhrin,circumstances.run,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109506694974677460,lupposofi,mastodontti.fi,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109585351783992621,fckavi,redspinning.top,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109316650936289468,Wingman,mas.to,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
108816341509352131,ionincognito,resistit.net,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109458300105627461,LawrenceShop,sfba.social,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109338441056555515,djplaner,indieweb.social,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
110774521973296083,Suburban_Druid,mastodon.social,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
110775099924853819,shingokatoo,mstdn.jp,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109310029142198915,jstevenyork,mastodon.social,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109679377577562388,bjmckinleyptbo,toot.community,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109553688095726623,swordgeek,mstdn.ca,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109385593885990591,pjohanneson,mstdn.ca,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109533089566498533,cliffco58,mstdn.party,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109281859479678867,EdVoncken,mastodon.social,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109835426848493230,pabshk,mastodon.online,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109374421517572341,KontributeGaming,mastodon.au,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109285648005260653,Panda,troet.cafe,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
110662957804769465,courts,infosec.exchange,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109593433841126212,RHW,mastodon.au,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109198159511600632,Bugspriet,social.tchncs.de,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109265974464073408,AngelikaHeurich,aus.social,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109254053854327751,Digital_Archivist,aus.social,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109938642044951422,phydev,mastodon.social,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109337769609769681,ukebrian,mstdn.social,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109619307293754187,gmhafiz,mastodon.social,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
110735146326218124,gifted_clover95,mstdn.maud.io,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109518113870071873,emmaaum,zirk.us,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109301965420709638,adam_cullen,aus.social,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109296417780621255,swearylibrarian,mastodon.ie,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109386186184950900,Octarine,wig.gl,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
110169628813223210,Syulang,aus.social,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109842640421382188,sora,tech.lgbt,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109304686181593450,cyclicautomata,aus.social,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109302755853332880,Joseph,pinksheep.org,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
110718103358566283,codenix,mastodon.social,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109399223513334780,bassman578,mastodon-belgium.be,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109594400563690074,FerdiMagellan,aus.social,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109300783014675327,philsuth,fosstodon.org,109278109988773061,2023-07-14T09:20:26.852Z,Snapshot 2 — Post Settling (2023),boost
109383368207333620,BoredomFestival,sfba.social,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109768711874808054,thememesniper,wetdry.world,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109303653906742275,eyesquash,mastodon.world,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109440654121983871,MeidasRomi,toad.social,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109361327448083331,BackFromTheDud,mas.to,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109384598895522831,servelan,newsie.social,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
110454075930502599,persagen,mastodon.social,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109253372861042089,jpk,snabelen.no,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
146981,CaptainIndustry,social.linux.pizza,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
296395,Dethwynde,mas.to,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
107476119118340329,Anibyl,mas.to,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
108267241875670093,joacim,mastodon.melin.org,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109426025744030419,miaholte,snabelen.no,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109524758295023532,forteller,tutoteket.no,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109521922269541855,inkytonik,mastodon.acm.org,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109363622654609600,Pikatchoune,tooting.ch,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
108244461321896975,lucas3d,mastodon.social,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109249774820542632,Oozenet,mastodon.social,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109341232140638095,Bishopjoey,writing.exchange,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109267908898122346,NWengrov,tooot.im,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109376065081242544,Kingwulf,sigmoid.social,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109462155016574033,e_wann_a,mathstodon.xyz,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109402654393443186,cazabon,mindly.social,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
317381,rubenerd,bsd.network,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109299482882776917,deepthoughts10,infosec.exchange,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109326549986010715,cheetah_spottycat,toot.cat,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
275022,simi_kc,mastodon.social,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109247851253999235,gvwilson,mastodon.social,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
110314328388705305,lgpsales,bertha.social,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
110310645344642955,ricardo,nuvem.lgbt,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
110096302694319070,CharlieMcHenry,connectop.us,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
60737,mhoye,mastodon.social,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
110054233124383141,jasonnab,hachyderm.io,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109217598134738349,endeavorance,astral.camp,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
110572894078443495,ifixcoinops,retro.social,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109504518030778940,endareth,disobey.net,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109367042843398242,gundampilot,corteximplant.com,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109275115349166192,mreichelt,mastodon.social,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
67925,izaya,social.shadowkat.net,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109263259866062196,eingfoan,infosec.exchange,108205438516470886,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109383368290422280,BoredomFestival,sfba.social,108290147308602516,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109310319245373285,bridgetc253,mstdn.social,108290147308602516,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109303561933561091,eyesquash,mastodon.world,108290147308602516,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109440825842826139,MeidasRomi,toad.social,108290147308602516,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109361327606375797,BackFromTheDud,mas.to,108290147308602516,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
109384599401699702,servelan,newsie.social,108290147308602516,2023-04-20T07:26:36.000Z,Snapshot 2 — Post Settling (2023),boost
